"meeting_date","scrape_date","move","diff_bps","bucket_rate","probability"
2026-02-03,2024-09-03,"2.60%",-100,2.6,0.0752122757101545
2026-02-03,2024-09-03,"2.85%",-75,2.85,0.123875666275379
2026-02-03,2024-09-03,"3.10%",-50,3.1,0.166399836857642
2026-02-03,2024-09-03,"3.35%",-25,3.35,0.182305100203628
2026-02-03,2024-09-03,"3.60%",0,3.6,0.162902106741836
2026-02-03,2024-09-03,"3.85%",25,3.85,0.118722472419918
2026-02-03,2024-09-03,"4.10%",50,4.1,0.0705679392301417
2026-02-03,2024-09-03,"4.35%",75,4.35,0.0342084868537781
2026-02-03,2024-09-03,"4.60%",100,4.6,0.0135235256443995
2026-02-03,2024-09-03,"4.85%",125,4.85,0
2026-02-03,2024-09-03,"5.10%",150,5.1,0
2026-02-03,2024-09-03,"5.35%",175,5.35,0
2026-02-03,2024-09-03,"5.60%",200,5.6,0
2026-02-03,2024-09-03,"5.85%",225,5.85,0
2026-02-03,2024-09-03,"6.10%",250,6.1,0
2026-02-03,2024-09-04,"0.10%",-300,0.1,0
2026-02-03,2024-09-04,"0.35%",-300,0.35,0
2026-02-03,2024-09-04,"0.60%",-300,0.6,0
2026-02-03,2024-09-04,"0.85%",-275,0.85,0
2026-02-03,2024-09-04,"1.10%",-250,1.1,0
2026-02-03,2024-09-04,"1.35%",-225,1.35,0
2026-02-03,2024-09-04,"1.60%",-200,1.6,0
2026-02-03,2024-09-04,"1.85%",-175,1.85,0
2026-02-03,2024-09-04,"2.10%",-150,2.1,0.016048621912302
2026-02-03,2024-09-04,"2.35%",-125,2.35,0.040987353126468
2026-02-03,2024-09-04,"2.60%",-100,2.6,0.083851164218722
2026-02-03,2024-09-04,"2.85%",-75,2.85,0.137418093267946
2026-02-03,2024-09-04,"3.10%",-50,3.1,0.180415745766807
2026-02-03,2024-09-04,"3.35%",-25,3.35,0.189763152582319
2026-02-03,2024-09-04,"3.60%",0,3.6,0.159903644060927
2026-02-03,2024-09-04,"3.85%",25,3.85,0.107946054159462
2026-02-03,2024-09-04,"4.10%",50,4.1,0.0583768979894527
2026-02-03,2024-09-04,"4.35%",75,4.35,0.0252892729155942
2026-02-03,2024-09-04,"4.60%",100,4.6,0
2026-02-03,2024-09-04,"4.85%",125,4.85,0
2026-02-03,2024-09-04,"5.10%",150,5.1,0
2026-02-03,2024-09-04,"5.35%",175,5.35,0
2026-02-03,2024-09-04,"5.60%",200,5.6,0
2026-02-03,2024-09-04,"5.85%",225,5.85,0
2026-02-03,2024-09-04,"6.10%",250,6.1,0
2026-02-03,2024-09-05,"0.10%",-300,0.1,0
2026-02-03,2024-09-05,"0.35%",-300,0.35,0
2026-02-03,2024-09-05,"0.60%",-300,0.6,0
2026-02-03,2024-09-05,"0.85%",-275,0.85,0
2026-02-03,2024-09-05,"1.10%",-250,1.1,0
2026-02-03,2024-09-05,"1.35%",-225,1.35,0
2026-02-03,2024-09-05,"1.60%",-200,1.6,0
2026-02-03,2024-09-05,"1.85%",-175,1.85,0
2026-02-03,2024-09-05,"2.10%",-150,2.1,0.0236292859340515
2026-02-03,2024-09-05,"2.35%",-125,2.35,0.0511987493230412
2026-02-03,2024-09-05,"2.60%",-100,2.6,0.0919899690806118
2026-02-03,2024-09-05,"2.85%",-75,2.85,0.137059166839279
2026-02-03,2024-09-05,"3.10%",-50,3.1,0.169344834320914
2026-02-03,2024-09-05,"3.35%",-25,3.35,0.173515108156269
2026-02-03,2024-09-05,"3.60%",0,3.6,0.14743639925104
2026-02-03,2024-09-05,"3.85%",25,3.85,0.1038891484786
2026-02-03,2024-09-05,"4.10%",50,4.1,0.0607050911645052
2026-02-03,2024-09-05,"4.35%",75,4.35,0.0294141627754999
2026-02-03,2024-09-05,"4.60%",100,4.6,0.0118180846761881
2026-02-03,2024-09-05,"4.85%",125,4.85,0
2026-02-03,2024-09-05,"5.10%",150,5.1,0
2026-02-03,2024-09-05,"5.35%",175,5.35,0
2026-02-03,2024-09-05,"5.60%",200,5.6,0
2026-02-03,2024-09-05,"5.85%",225,5.85,0
2026-02-03,2024-09-05,"6.10%",250,6.1,0
2026-02-03,2024-09-06,"0.10%",-300,0.1,0
2026-02-03,2024-09-06,"0.35%",-300,0.35,0
2026-02-03,2024-09-06,"0.60%",-300,0.6,0
2026-02-03,2024-09-06,"0.85%",-275,0.85,0
2026-02-03,2024-09-06,"1.10%",-250,1.1,0
2026-02-03,2024-09-06,"1.35%",-225,1.35,0
2026-02-03,2024-09-06,"1.60%",-200,1.6,0
2026-02-03,2024-09-06,"1.85%",-175,1.85,0
2026-02-03,2024-09-06,"2.10%",-150,2.1,0.0106095202744449
2026-02-03,2024-09-06,"2.35%",-125,2.35,0.0361161633853932
2026-02-03,2024-09-06,"2.60%",-100,2.6,0.0899913881008147
2026-02-03,2024-09-06,"2.85%",-75,2.85,0.164170056272832
2026-02-03,2024-09-06,"3.10%",-50,3.1,0.21930529954458
2026-02-03,2024-09-06,"3.35%",-25,3.35,0.214536036361806
2026-02-03,2024-09-06,"3.60%",0,3.6,0.153689693238733
2026-02-03,2024-09-06,"3.85%",25,3.85,0.0806201860318694
2026-02-03,2024-09-06,"4.10%",50,4.1,0.0309616567895265
2026-02-03,2024-09-06,"4.35%",75,4.35,0
2026-02-03,2024-09-06,"4.60%",100,4.6,0
2026-02-03,2024-09-06,"4.85%",125,4.85,0
2026-02-03,2024-09-06,"5.10%",150,5.1,0
2026-02-03,2024-09-06,"5.35%",175,5.35,0
2026-02-03,2024-09-06,"5.60%",200,5.6,0
2026-02-03,2024-09-06,"5.85%",225,5.85,0
2026-02-03,2024-09-06,"6.10%",250,6.1,0
2026-02-03,2024-09-09,"0.10%",-300,0.1,0
2026-02-03,2024-09-09,"0.35%",-300,0.35,0
2026-02-03,2024-09-09,"0.60%",-300,0.6,0
2026-02-03,2024-09-09,"0.85%",-275,0.85,0
2026-02-03,2024-09-09,"1.10%",-250,1.1,0
2026-02-03,2024-09-09,"1.35%",-225,1.35,0
2026-02-03,2024-09-09,"1.60%",-200,1.6,0
2026-02-03,2024-09-09,"1.85%",-175,1.85,0.0143905622040464
2026-02-03,2024-09-09,"2.10%",-150,2.1,0.0316228296319151
2026-02-03,2024-09-09,"2.35%",-125,2.35,0.059492524486673
2026-02-03,2024-09-09,"2.60%",-100,2.6,0.0958233540085882
2026-02-03,2024-09-09,"2.85%",-75,2.85,0.132139972751958
2026-02-03,2024-09-09,"3.10%",-50,3.1,0.156011068038329
2026-02-03,2024-09-09,"3.35%",-25,3.35,0.157702031178127
2026-02-03,2024-09-09,"3.60%",0,3.6,0.136483451074838
2026-02-03,2024-09-09,"3.85%",25,3.85,0.10113034957868
2026-02-03,2024-09-09,"4.10%",50,4.1,0.0641560541178633
2026-02-03,2024-09-09,"4.35%",75,4.35,0.0348451322859935
2026-02-03,2024-09-09,"4.60%",100,4.6,0.016202670642988
2026-02-03,2024-09-09,"4.85%",125,4.85,0
2026-02-03,2024-09-09,"5.10%",150,5.1,0
2026-02-03,2024-09-09,"5.35%",175,5.35,0
2026-02-03,2024-09-09,"5.60%",200,5.6,0
2026-02-03,2024-09-09,"5.85%",225,5.85,0
2026-02-03,2024-09-09,"6.10%",250,6.1,0
2026-02-03,2024-09-10,"0.10%",-300,0.1,0
2026-02-03,2024-09-10,"0.35%",-300,0.35,0
2026-02-03,2024-09-10,"0.60%",-300,0.6,0
2026-02-03,2024-09-10,"0.85%",-275,0.85,0
2026-02-03,2024-09-10,"1.10%",-250,1.1,0
2026-02-03,2024-09-10,"1.35%",-225,1.35,0
2026-02-03,2024-09-10,"1.60%",-200,1.6,0
2026-02-03,2024-09-10,"1.85%",-175,1.85,0
2026-02-03,2024-09-10,"2.10%",-150,2.1,0.0240870852545126
2026-02-03,2024-09-10,"2.35%",-125,2.35,0.055234622710742
2026-02-03,2024-09-10,"2.60%",-100,2.6,0.102310688514915
2026-02-03,2024-09-10,"2.85%",-75,2.85,0.153085893219062
2026-02-03,2024-09-10,"3.10%",-50,3.1,0.185041259407736
2026-02-03,2024-09-10,"3.35%",-25,3.35,0.180687536888824
2026-02-03,2024-09-10,"3.60%",0,3.6,0.142532256072284
2026-02-03,2024-09-10,"3.85%",25,3.85,0.0908269520606776
2026-02-03,2024-09-10,"4.10%",50,4.1,0.0467537629863308
2026-02-03,2024-09-10,"4.35%",75,4.35,0.0194399428849157
2026-02-03,2024-09-10,"4.60%",100,4.6,0
2026-02-03,2024-09-10,"4.85%",125,4.85,0
2026-02-03,2024-09-10,"5.10%",150,5.1,0
2026-02-03,2024-09-10,"5.35%",175,5.35,0
2026-02-03,2024-09-10,"5.60%",200,5.6,0
2026-02-03,2024-09-10,"5.85%",225,5.85,0
2026-02-03,2024-09-10,"6.10%",250,6.1,0
2026-02-03,2024-09-11,"0.10%",-300,0.1,0
2026-02-03,2024-09-11,"0.35%",-300,0.35,0
2026-02-03,2024-09-11,"0.60%",-300,0.6,0
2026-02-03,2024-09-11,"0.85%",-275,0.85,0
2026-02-03,2024-09-11,"1.10%",-250,1.1,0
2026-02-03,2024-09-11,"1.35%",-225,1.35,0
2026-02-03,2024-09-11,"1.60%",-200,1.6,0
2026-02-03,2024-09-11,"1.85%",-175,1.85,0.0180764488332237
2026-02-03,2024-09-11,"2.10%",-150,2.1,0.0399668894454132
2026-02-03,2024-09-11,"2.35%",-125,2.35,0.0743298788704388
2026-02-03,2024-09-11,"2.60%",-100,2.6,0.116282419182865
2026-02-03,2024-09-11,"2.85%",-75,2.85,0.153024449118089
2026-02-03,2024-09-11,"3.10%",-50,3.1,0.169398296604219
2026-02-03,2024-09-11,"3.35%",-25,3.35,0.157746843987412
2026-02-03,2024-09-11,"3.60%",0,3.6,0.123570373141132
2026-02-03,2024-09-11,"3.85%",25,3.85,0.0814264204117395
2026-02-03,2024-09-11,"4.10%",50,4.1,0.0451341870532967
2026-02-03,2024-09-11,"4.35%",75,4.35,0.0210437933521713
2026-02-03,2024-09-11,"4.60%",100,4.6,0
2026-02-03,2024-09-11,"4.85%",125,4.85,0
2026-02-03,2024-09-11,"5.10%",150,5.1,0
2026-02-03,2024-09-11,"5.35%",175,5.35,0
2026-02-03,2024-09-11,"5.60%",200,5.6,0
2026-02-03,2024-09-11,"5.85%",225,5.85,0
2026-02-03,2024-09-11,"6.10%",250,6.1,0
2026-02-03,2024-09-12,"0.10%",-300,0.1,0
2026-02-03,2024-09-12,"0.35%",-300,0.35,0
2026-02-03,2024-09-12,"0.60%",-300,0.6,0
2026-02-03,2024-09-12,"0.85%",-275,0.85,0
2026-02-03,2024-09-12,"1.10%",-250,1.1,0
2026-02-03,2024-09-12,"1.35%",-225,1.35,0
2026-02-03,2024-09-12,"1.60%",-200,1.6,0
2026-02-03,2024-09-12,"1.85%",-175,1.85,0.0106633942757788
2026-02-03,2024-09-12,"2.10%",-150,2.1,0.0289956959124344
2026-02-03,2024-09-12,"2.35%",-125,2.35,0.0636344390219005
2026-02-03,2024-09-12,"2.60%",-100,2.6,0.112719601215774
2026-02-03,2024-09-12,"2.85%",-75,2.85,0.161166955404129
2026-02-03,2024-09-12,"3.10%",-50,3.1,0.186009492801731
2026-02-03,2024-09-12,"3.35%",-25,3.35,0.173293434365551
2026-02-03,2024-09-12,"3.60%",0,3.6,0.130320986541746
2026-02-03,2024-09-12,"3.85%",25,3.85,0.0791081605799328
2026-02-03,2024-09-12,"4.10%",50,4.1,0.0387600761856969
2026-02-03,2024-09-12,"4.35%",75,4.35,0.0153277636953261
2026-02-03,2024-09-12,"4.60%",100,4.6,0
2026-02-03,2024-09-12,"4.85%",125,4.85,0
2026-02-03,2024-09-12,"5.10%",150,5.1,0
2026-02-03,2024-09-12,"5.35%",175,5.35,0
2026-02-03,2024-09-12,"5.60%",200,5.6,0
2026-02-03,2024-09-12,"5.85%",225,5.85,0
2026-02-03,2024-09-12,"6.10%",250,6.1,0
2026-02-03,2024-09-13,"0.10%",-300,0.1,0
2026-02-03,2024-09-13,"0.35%",-300,0.35,0
2026-02-03,2024-09-13,"0.60%",-300,0.6,0
2026-02-03,2024-09-13,"0.85%",-275,0.85,0
2026-02-03,2024-09-13,"1.10%",-250,1.1,0
2026-02-03,2024-09-13,"1.35%",-225,1.35,0
2026-02-03,2024-09-13,"1.60%",-200,1.6,0
2026-02-03,2024-09-13,"1.85%",-175,1.85,0
2026-02-03,2024-09-13,"2.10%",-150,2.1,0.0220928203057182
2026-02-03,2024-09-13,"2.35%",-125,2.35,0.0627522955781435
2026-02-03,2024-09-13,"2.60%",-100,2.6,0.13072870756458
2026-02-03,2024-09-13,"2.85%",-75,2.85,0.199781918361835
2026-02-03,2024-09-13,"3.10%",-50,3.1,0.223992473110477
2026-02-03,2024-09-13,"3.35%",-25,3.35,0.184253555298102
2026-02-03,2024-09-13,"3.60%",0,3.6,0.111193932997422
2026-02-03,2024-09-13,"3.85%",25,3.85,0.0492234506414509
2026-02-03,2024-09-13,"4.10%",50,4.1,0.0159808461422716
2026-02-03,2024-09-13,"4.35%",75,4.35,0
2026-02-03,2024-09-13,"4.60%",100,4.6,0
2026-02-03,2024-09-13,"4.85%",125,4.85,0
2026-02-03,2024-09-13,"5.10%",150,5.1,0
2026-02-03,2024-09-13,"5.35%",175,5.35,0
2026-02-03,2024-09-13,"5.60%",200,5.6,0
2026-02-03,2024-09-13,"5.85%",225,5.85,0
2026-02-03,2024-09-13,"6.10%",250,6.1,0
2026-02-03,2024-09-16,"0.10%",-300,0.1,0
2026-02-03,2024-09-16,"0.35%",-300,0.35,0
2026-02-03,2024-09-16,"0.60%",-300,0.6,0
2026-02-03,2024-09-16,"0.85%",-275,0.85,0
2026-02-03,2024-09-16,"1.10%",-250,1.1,0
2026-02-03,2024-09-16,"1.35%",-225,1.35,0
2026-02-03,2024-09-16,"1.60%",-200,1.6,0.0105460370250371
2026-02-03,2024-09-16,"1.85%",-175,1.85,0.0253739641001742
2026-02-03,2024-09-16,"2.10%",-150,2.1,0.0516097267952116
2026-02-03,2024-09-16,"2.35%",-125,2.35,0.0887423965826222
2026-02-03,2024-09-16,"2.60%",-100,2.6,0.129002025465287
2026-02-03,2024-09-16,"2.85%",-75,2.85,0.158538329236576
2026-02-03,2024-09-16,"3.10%",-50,3.1,0.164720653434577
2026-02-03,2024-09-16,"3.35%",-25,3.35,0.144690010681604
2026-02-03,2024-09-16,"3.60%",0,3.6,0.107449264598163
2026-02-03,2024-09-16,"3.85%",25,3.85,0.067458625785586
2026-02-03,2024-09-16,"4.10%",50,4.1,0.0358040807311207
2026-02-03,2024-09-16,"4.35%",75,4.35,0.0160648855640416
2026-02-03,2024-09-16,"4.60%",100,4.6,0
2026-02-03,2024-09-16,"4.85%",125,4.85,0
2026-02-03,2024-09-16,"5.10%",150,5.1,0
2026-02-03,2024-09-16,"5.35%",175,5.35,0
2026-02-03,2024-09-16,"5.60%",200,5.6,0
2026-02-03,2024-09-16,"5.85%",225,5.85,0
2026-02-03,2024-09-16,"6.10%",250,6.1,0
2026-02-03,2024-09-17,"0.10%",-300,0.1,0
2026-02-03,2024-09-17,"0.35%",-300,0.35,0
2026-02-03,2024-09-17,"0.60%",-300,0.6,0
2026-02-03,2024-09-17,"0.85%",-275,0.85,0
2026-02-03,2024-09-17,"1.10%",-250,1.1,0
2026-02-03,2024-09-17,"1.35%",-225,1.35,0
2026-02-03,2024-09-17,"1.60%",-200,1.6,0
2026-02-03,2024-09-17,"1.85%",-175,1.85,0.0213108291032487
2026-02-03,2024-09-17,"2.10%",-150,2.1,0.0460810013618293
2026-02-03,2024-09-17,"2.35%",-125,2.35,0.0834493758417891
2026-02-03,2024-09-17,"2.60%",-100,2.6,0.126565700430179
2026-02-03,2024-09-17,"2.85%",-75,2.85,0.160771602022623
2026-02-03,2024-09-17,"3.10%",-50,3.1,0.171044074190156
2026-02-03,2024-09-17,"3.35%",-25,3.35,0.152409980575844
2026-02-03,2024-09-17,"3.60%",0,3.6,0.113742571810415
2026-02-03,2024-09-17,"3.85%",25,3.85,0.0710936538362683
2026-02-03,2024-09-17,"4.10%",50,4.1,0.0372157763984215
2026-02-03,2024-09-17,"4.35%",75,4.35,0.0163154344292263
2026-02-03,2024-09-17,"4.60%",100,4.6,0
2026-02-03,2024-09-17,"4.85%",125,4.85,0
2026-02-03,2024-09-17,"5.10%",150,5.1,0
2026-02-03,2024-09-17,"5.35%",175,5.35,0
2026-02-03,2024-09-17,"5.60%",200,5.6,0
2026-02-03,2024-09-17,"5.85%",225,5.85,0
2026-02-03,2024-09-17,"6.10%",250,6.1,0
2026-02-03,2024-09-18,"0.10%",-300,0.1,0
2026-02-03,2024-09-18,"0.35%",-300,0.35,0
2026-02-03,2024-09-18,"0.60%",-300,0.6,0
2026-02-03,2024-09-18,"0.85%",-275,0.85,0
2026-02-03,2024-09-18,"1.10%",-250,1.1,0
2026-02-03,2024-09-18,"1.35%",-225,1.35,0
2026-02-03,2024-09-18,"1.60%",-200,1.6,0
2026-02-03,2024-09-18,"1.85%",-175,1.85,0.0213251276808722
2026-02-03,2024-09-18,"2.10%",-150,2.1,0.0449058848986079
2026-02-03,2024-09-18,"2.35%",-125,2.35,0.080044463235088
2026-02-03,2024-09-18,"2.60%",-100,2.6,0.120777363019971
2026-02-03,2024-09-18,"2.85%",-75,2.85,0.154267008844789
2026-02-03,2024-09-18,"3.10%",-50,3.1,0.166800781509117
2026-02-03,2024-09-18,"3.35%",-25,3.35,0.152672904705121
2026-02-03,2024-09-18,"3.60%",0,3.6,0.118294126558163
2026-02-03,2024-09-18,"3.85%",25,3.85,0.0775884911037367
2026-02-03,2024-09-18,"4.10%",50,4.1,0.0430781562586337
2026-02-03,2024-09-18,"4.35%",75,4.35,0.0202456921859013
2026-02-03,2024-09-18,"4.60%",100,4.6,0
2026-02-03,2024-09-18,"4.85%",125,4.85,0
2026-02-03,2024-09-18,"5.10%",150,5.1,0
2026-02-03,2024-09-18,"5.35%",175,5.35,0
2026-02-03,2024-09-18,"5.60%",200,5.6,0
2026-02-03,2024-09-18,"5.85%",225,5.85,0
2026-02-03,2024-09-18,"6.10%",250,6.1,0
2026-02-03,2024-09-19,"0.10%",-300,0.1,0
2026-02-03,2024-09-19,"0.35%",-300,0.35,0
2026-02-03,2024-09-19,"0.60%",-300,0.6,0
2026-02-03,2024-09-19,"0.85%",-275,0.85,0
2026-02-03,2024-09-19,"1.10%",-250,1.1,0
2026-02-03,2024-09-19,"1.35%",-225,1.35,0
2026-02-03,2024-09-19,"1.60%",-200,1.6,0
2026-02-03,2024-09-19,"1.85%",-175,1.85,0
2026-02-03,2024-09-19,"2.10%",-150,2.1,0.0182573728518096
2026-02-03,2024-09-19,"2.35%",-125,2.35,0.0490145829157001
2026-02-03,2024-09-19,"2.60%",-100,2.6,0.10166950392038
2026-02-03,2024-09-19,"2.85%",-75,2.85,0.162959760505714
2026-02-03,2024-09-19,"3.10%",-50,3.1,0.201848149702335
2026-02-03,2024-09-19,"3.35%",-25,3.35,0.193213691794595
2026-02-03,2024-09-19,"3.60%",0,3.6,0.14292785758021
2026-02-03,2024-09-19,"3.85%",25,3.85,0.0817037644414084
2026-02-03,2024-09-19,"4.10%",50,4.1,0.0360892307663842
2026-02-03,2024-09-19,"4.35%",75,4.35,0.0123160855214629
2026-02-03,2024-09-19,"4.60%",100,4.6,0
2026-02-03,2024-09-19,"4.85%",125,4.85,0
2026-02-03,2024-09-19,"5.10%",150,5.1,0
2026-02-03,2024-09-19,"5.35%",175,5.35,0
2026-02-03,2024-09-19,"5.60%",200,5.6,0
2026-02-03,2024-09-19,"5.85%",225,5.85,0
2026-02-03,2024-09-19,"6.10%",250,6.1,0
2026-02-03,2024-09-20,"0.10%",-300,0.1,0
2026-02-03,2024-09-20,"0.35%",-300,0.35,0
2026-02-03,2024-09-20,"0.60%",-300,0.6,0
2026-02-03,2024-09-20,"0.85%",-275,0.85,0
2026-02-03,2024-09-20,"1.10%",-250,1.1,0
2026-02-03,2024-09-20,"1.35%",-225,1.35,0
2026-02-03,2024-09-20,"1.60%",-200,1.6,0
2026-02-03,2024-09-20,"1.85%",-175,1.85,0
2026-02-03,2024-09-20,"2.10%",-150,2.1,0.0162635854003022
2026-02-03,2024-09-20,"2.35%",-125,2.35,0.0486640067263701
2026-02-03,2024-09-20,"2.60%",-100,2.6,0.108168209706382
2026-02-03,2024-09-20,"2.85%",-75,2.85,0.178635788692122
2026-02-03,2024-09-20,"3.10%",-50,3.1,0.219211911773781
2026-02-03,2024-09-20,"3.35%",-25,3.35,0.199897491612095
2026-02-03,2024-09-20,"3.60%",0,3.6,0.135453027750407
2026-02-03,2024-09-20,"3.85%",25,3.85,0.0681976358805701
2026-02-03,2024-09-20,"4.10%",50,4.1,0.0255083424579709
2026-02-03,2024-09-20,"4.35%",75,4.35,0
2026-02-03,2024-09-20,"4.60%",100,4.6,0
2026-02-03,2024-09-20,"4.85%",125,4.85,0
2026-02-03,2024-09-20,"5.10%",150,5.1,0
2026-02-03,2024-09-20,"5.35%",175,5.35,0
2026-02-03,2024-09-20,"5.60%",200,5.6,0
2026-02-03,2024-09-20,"5.85%",225,5.85,0
2026-02-03,2024-09-20,"6.10%",250,6.1,0
2026-02-03,2024-09-23,"0.10%",-300,0.1,0
2026-02-03,2024-09-23,"0.35%",-300,0.35,0
2026-02-03,2024-09-23,"0.60%",-300,0.6,0
2026-02-03,2024-09-23,"0.85%",-275,0.85,0
2026-02-03,2024-09-23,"1.10%",-250,1.1,0
2026-02-03,2024-09-23,"1.35%",-225,1.35,0
2026-02-03,2024-09-23,"1.60%",-200,1.6,0
2026-02-03,2024-09-23,"1.85%",-175,1.85,0.0170212378188744
2026-02-03,2024-09-23,"2.10%",-150,2.1,0.0364359629663601
2026-02-03,2024-09-23,"2.35%",-125,2.35,0.0666646509472197
2026-02-03,2024-09-23,"2.60%",-100,2.6,0.10425471879239
2026-02-03,2024-09-23,"2.85%",-75,2.85,0.139359625065324
2026-02-03,2024-09-23,"3.10%",-50,3.1,0.159229501207618
2026-02-03,2024-09-23,"3.35%",-25,3.35,0.15550965146631
2026-02-03,2024-09-23,"3.60%",0,3.6,0.129818942312228
2026-02-03,2024-09-23,"3.85%",25,3.85,0.09263243444051
2026-02-03,2024-09-23,"4.10%",50,4.1,0.0564972789209826
2026-02-03,2024-09-23,"4.35%",75,4.35,0.0294526512905867
2026-02-03,2024-09-23,"4.60%",100,4.6,0.0131233447715965
2026-02-03,2024-09-23,"4.85%",125,4.85,0
2026-02-03,2024-09-23,"5.10%",150,5.1,0
2026-02-03,2024-09-23,"5.35%",175,5.35,0
2026-02-03,2024-09-23,"5.60%",200,5.6,0
2026-02-03,2024-09-23,"5.85%",225,5.85,0
2026-02-03,2024-09-23,"6.10%",250,6.1,0
2026-02-03,2024-09-24,"0.10%",-300,0.1,0
2026-02-03,2024-09-24,"0.35%",-300,0.35,0
2026-02-03,2024-09-24,"0.60%",-300,0.6,0
2026-02-03,2024-09-24,"0.85%",-275,0.85,0
2026-02-03,2024-09-24,"1.10%",-250,1.1,0
2026-02-03,2024-09-24,"1.35%",-225,1.35,0
2026-02-03,2024-09-24,"1.60%",-200,1.6,0
2026-02-03,2024-09-24,"1.85%",-175,1.85,0.0200850616772423
2026-02-03,2024-09-24,"2.10%",-150,2.1,0.0457185376972313
2026-02-03,2024-09-24,"2.35%",-125,2.35,0.0857503160588775
2026-02-03,2024-09-24,"2.60%",-100,2.6,0.132531791362966
2026-02-03,2024-09-24,"2.85%",-75,2.85,0.168794038314501
2026-02-03,2024-09-24,"3.10%",-50,3.1,0.177155008905674
2026-02-03,2024-09-24,"3.35%",-25,3.35,0.153218212436831
2026-02-03,2024-09-24,"3.60%",0,3.6,0.109200341172384
2026-02-03,2024-09-24,"3.85%",25,3.85,0.0641335156373163
2026-02-03,2024-09-24,"4.10%",50,4.1,0.0310369677574464
2026-02-03,2024-09-24,"4.35%",75,4.35,0.0123762089795308
2026-02-03,2024-09-24,"4.60%",100,4.6,0
2026-02-03,2024-09-24,"4.85%",125,4.85,0
2026-02-03,2024-09-24,"5.10%",150,5.1,0
2026-02-03,2024-09-24,"5.35%",175,5.35,0
2026-02-03,2024-09-24,"5.60%",200,5.6,0
2026-02-03,2024-09-24,"5.85%",225,5.85,0
2026-02-03,2024-09-24,"6.10%",250,6.1,0
2026-02-03,2024-09-25,"0.10%",-300,0.1,0
2026-02-03,2024-09-25,"0.35%",-300,0.35,0
2026-02-03,2024-09-25,"0.60%",-300,0.6,0
2026-02-03,2024-09-25,"0.85%",-275,0.85,0
2026-02-03,2024-09-25,"1.10%",-250,1.1,0
2026-02-03,2024-09-25,"1.35%",-225,1.35,0
2026-02-03,2024-09-25,"1.60%",-200,1.6,0
2026-02-03,2024-09-25,"1.85%",-175,1.85,0.0190978757298655
2026-02-03,2024-09-25,"2.10%",-150,2.1,0.0436752189701308
2026-02-03,2024-09-25,"2.35%",-125,2.35,0.082501909683542
2026-02-03,2024-09-25,"2.60%",-100,2.6,0.128732450922745
2026-02-03,2024-09-25,"2.85%",-75,2.85,0.165927646681503
2026-02-03,2024-09-25,"3.10%",-50,3.1,0.176670001021388
2026-02-03,2024-09-25,"3.35%",-25,3.35,0.155389570419724
2026-02-03,2024-09-25,"3.60%",0,3.6,0.112899634276997
2026-02-03,2024-09-25,"3.85%",25,3.85,0.0677589174918371
2026-02-03,2024-09-25,"4.10%",50,4.1,0.0335915812401043
2026-02-03,2024-09-25,"4.35%",75,4.35,0.0137551935621631
2026-02-03,2024-09-25,"4.60%",100,4.6,0
